age,overall,potential,international_reputation,weak_foot,skill_moves,work_rate,pace,shooting,dribbling,physic,attacking_crossing,attacking_heading_accuracy,attacking_volleys,skill_curve,skill_long_passing,movement_agility,movement_reactions,power_shot_power,power_stamina,power_strength,power_long_shots,mentality_positioning,mentality_penalties,mentality_composure_boxcox,passing_boxcox,mentality_vision_boxcox,value_eur_boxcox,wage_eur_boxcox,skill_fk_accuracy_boxcox,defending_boxcox,mentality_aggression_boxcox,defending_marking_boxcox,mentality_interceptions_boxcox,defending_standing_tackle_boxcox,pca_0,pca_1,position1_RW position2_ LW,position1_LW,position1_LW position2_ RW,position2_ LW,position1_LW preferred_foot_Right,position1_RW preferred_foot_Left,position1_RW,position2_ LW preferred_foot_Right,position2_ ST,position1_ST preferred_foot_Right,position1_ST,position1_ST position2_NA,position2_NA preferred_foot_Right,position2_NA
18.0,60.0,77.0,1.0,2.0,2.0,1.0,57.0,60.0,59.0,63.0,36.0,60.0,54.0,38.0,41.0,57.0,57.0,65.0,61.0,65.0,49.0,54.0,57.0,2.2726595175144326,3.4176309060780703,2.350762882497616,20.56961701950469,6.776922358580213,1.541773328914353,1.5675881587508063,2.9603940554432904,3.000250483928517,1.9535867000935991,2.3599679246294123,-1.5590268830927247,1.4396586667901337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,77.0,1.0,3.0,2.0,1.0,81.0,57.0,58.0,59.0,39.0,55.0,48.0,44.0,37.0,65.0,55.0,58.0,68.0,60.0,51.0,57.0,55.0,2.3016927392641993,3.365807310408811,2.33782896758502,20.705264127235996,6.776922358580213,1.5818604148991797,1.5808957798817103,2.8198228302242483,3.1573334778160134,2.0534161915355966,2.437419988060028,0.4326657360838982,-1.4077439870145194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,77.0,1.0,3.0,2.0,1.0,86.0,64.0,58.0,44.0,53.0,44.0,61.0,54.0,48.0,56.0,68.0,71.0,40.0,52.0,52.0,47.0,60.0,2.2961743730675406,3.4815072715257913,2.324196215958342,20.705264127235996,7.442015355198194,1.604093855567058,1.5870200836401955,2.6157680363213194,3.120499448055245,2.039002486113477,2.562876198719709,1.6251925542722658,-0.7606886624876464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,76.0,1.0,3.0,2.0,1.0,69.0,55.0,62.0,53.0,32.0,67.0,47.0,42.0,37.0,68.0,57.0,46.0,54.0,60.0,48.0,56.0,66.0,2.3016927392641993,3.383488637672824,2.33782896758502,20.705264127235996,7.442015355198194,1.5921064073932165,1.526232324181628,2.633649086018807,2.6381922654443537,1.8620714456608367,2.233642057233157,-0.5069976426096584,-0.07244473120421097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,76.0,1.0,3.0,2.0,1.0,65.0,61.0,58.0,57.0,32.0,59.0,36.0,37.0,29.0,66.0,58.0,62.0,68.0,61.0,61.0,62.0,69.0,2.278767650399617,3.2905389525703623,2.344379266305195,20.705264127235996,6.776922358580213,1.547131171930309,1.5744294286224392,2.6675318940922548,3.6487145323364447,1.8344046503782445,2.014939908468459,-1.3989658632962672,-0.0017513561015555254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,76.0,1.0,3.0,2.0,1.0,76.0,56.0,62.0,54.0,55.0,55.0,53.0,34.0,42.0,69.0,59.0,49.0,58.0,55.0,49.0,62.0,62.0,2.290518262666204,3.4815072715257913,2.380423874938849,20.705264127235996,7.442015355198194,1.541773328914353,1.5675881587508063,2.8198228302242483,3.082131822140988,2.023813556683207,2.437419988060028,0.2902238482781597,-0.5560068957193699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20.0,60.0,76.0,1.0,3.0,2.0,1.0,57.0,63.0,52.0,47.0,33.0,67.0,50.0,45.0,38.0,56.0,52.0,56.0,51.0,51.0,57.0,58.0,72.0,2.2726595175144326,3.365807310408811,2.3311040966773553,20.705264127235996,7.442015355198194,1.5781626427635245,1.5444119818719417,2.5972011789663365,2.8619777018168917,1.6934668360204996,2.3871566370309916,-1.604306577905299,1.5778312893538726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,76.0,1.0,3.0,2.0,2.0,70.0,59.0,56.0,61.0,48.0,59.0,44.0,42.0,39.0,60.0,50.0,62.0,64.0,69.0,56.0,58.0,61.0,2.327410330499422,3.383488637672824,2.33782896758502,20.56961701950469,6.776922358580213,1.517115328468819,1.480525234008308,2.6991658877839786,2.4260028251108596,1.6473719377873703,2.066385446516267,-0.9273486623643029,-0.603685006390676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
18.0,60.0,76.0,1.0,3.0,2.0,1.0,66.0,60.0,57.0,56.0,41.0,58.0,48.0,47.0,37.0,68.0,59.0,55.0,56.0,62.0,55.0,59.0,58.0,2.3016927392641993,3.383488637672824,2.3311040966773553,20.56961701950469,7.442015355198194,1.5781626427635245,1.535636467037123,2.7429623671347207,3.000250483928517,1.8875624493268246,2.156582596347263,-0.8725800391995765,0.4970557751449763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,76.0,1.0,3.0,2.0,1.0,60.0,61.0,57.0,56.0,39.0,66.0,47.0,43.0,40.0,57.0,57.0,58.0,51.0,67.0,62.0,53.0,72.0,2.278767650399617,3.4176309060780703,2.3689852372755404,20.56961701950469,7.442015355198194,1.5854108154005266,1.516121222308795,2.6675318940922548,2.6381922654443537,1.8875624493268246,2.156582596347263,-1.4911467418483844,0.8078911747318968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,75.0,1.0,4.0,2.0,2.0,71.0,60.0,60.0,62.0,46.0,46.0,53.0,46.0,41.0,64.0,56.0,66.0,68.0,62.0,56.0,61.0,66.0,2.3415121169760162,3.450262255953547,2.374771561168574,20.705264127235996,7.442015355198194,1.5921064073932165,1.5675881587508063,2.924567491750992,3.042098705110072,1.8875624493268246,2.524608988047229,-0.6404680637514224,-0.5395114832886955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,75.0,1.0,3.0,2.0,2.0,77.0,58.0,64.0,56.0,27.0,48.0,55.0,49.0,28.0,70.0,56.0,57.0,62.0,65.0,60.0,62.0,58.0,2.3547494316111752,3.2704686642463594,2.401796825634851,20.705264127235996,6.776922358580213,1.6068364540216953,1.5526255875801016,2.4920953280664286,3.2268553762011907,1.9111624280074981,2.300717864846649,-0.8251571159727673,-1.8224689833252963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,75.0,1.0,3.0,2.0,1.0,51.0,63.0,56.0,49.0,36.0,69.0,44.0,48.0,40.0,54.0,54.0,63.0,42.0,55.0,57.0,57.0,76.0,2.3123391483363784,3.4176309060780703,2.3689852372755404,20.705264127235996,8.491333459558893,1.5854108154005266,1.5603345121009968,2.7429623671347207,2.8619777018168917,1.93310559426565,2.3871566370309916,-2.3841201344586906,1.9696639148484407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19.0,60.0,75.0,1.0,3.0,2.0,2.0,85.0,54.0,68.0,47.0,43.0,40.0,54.0,49.0,32.0,89.0,50.0,52.0,70.0,40.0,52.0,54.0,51.0,2.266386303539056,3.2905389525703623,2.302280812245925,20.705264127235996,6.776922358580213,1.561674260016329,1.5526255875801016,2.4920953280664286,3.5122873890436455,1.8042115375086012,2.156582596347263,0.2463414465697409,-2.6073480069294788,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,75.0,1.0,3.0,2.0,1.0,73.0,57.0,61.0,60.0,52.0,57.0,49.0,59.0,41.0,64.0,58.0,65.0,51.0,68.0,52.0,53.0,58.0,2.2847182199596565,3.4815072715257913,2.374771561168574,20.705264127235996,8.317617599496366,1.6169473329950628,1.5870200836401955,2.8647004825218096,2.956416510933351,2.0671218500640998,2.562876198719709,-0.5059191542196191,-0.9381488963653115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.0,60.0,75.0,1.0,3.0,2.0,1.0,63.0,59.0,61.0,50.0,52.0,50.0,55.0,57.0,44.0,60.0,62.0,60.0,50.0,59.0,57.0,58.0,58.0,2.307079174939635,3.511475869676314,2.3630591546030923,20.56961701950469,6.776922358580213,1.5781626427635245,1.516121222308795,2.5578023338485414,2.6993916513151945,1.77105455707282,2.3312135091829096,-0.9136546290133133,0.6205972783353841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,75.0,1.0,3.0,2.0,1.0,62.0,57.0,56.0,54.0,49.0,62.0,48.0,49.0,52.0,51.0,58.0,59.0,50.0,47.0,51.0,66.0,63.0,2.3460159048911846,3.511475869676314,2.374771561168574,19.652269569671613,7.142361833235238,1.6120546582770023,1.6486024917801954,3.059765154115313,3.6054656468827866,2.275579954919693,2.614985836526234,-1.3949636930705795,0.3078628061129264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,75.0,1.0,4.0,2.0,2.0,66.0,62.0,62.0,54.0,34.0,55.0,50.0,54.0,50.0,81.0,55.0,62.0,47.0,65.0,57.0,51.0,68.0,2.2464928227775425,3.4341272865353534,2.374771561168574,20.705264127235996,8.104774075415646,1.5702825231008308,1.493389548608307,2.6508899363128573,2.6993916513151945,1.77105455707282,2.066385446516267,-0.811855203802234,0.5002476701607218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,75.0,1.0,3.0,2.0,1.0,53.0,59.0,54.0,63.0,26.0,69.0,58.0,50.0,25.0,46.0,56.0,62.0,61.0,68.0,53.0,58.0,62.0,2.3123391483363784,3.2905389525703623,2.302280812245925,20.705264127235996,6.776922358580213,1.547131171930309,1.5808957798817103,2.915134377194075,2.956416510933351,1.9535867000935991,2.4829864931545154,-2.5396952902532934,1.2256804469593434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,75.0,1.0,3.0,2.0,1.0,64.0,57.0,59.0,60.0,24.0,60.0,42.0,38.0,25.0,52.0,59.0,59.0,56.0,59.0,48.0,59.0,62.0,2.322500009212069,3.2068044766368393,2.3097946246409933,20.56961701950469,6.776922358580213,1.4942181906817018,1.5052104880882688,3.016748690967605,2.4260028251108596,1.6934668360204996,2.2682751741622194,-1.6230039369463225,-0.01877475207042611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,74.0,1.0,3.0,2.0,1.0,68.0,60.0,54.0,53.0,39.0,57.0,44.0,41.0,41.0,59.0,52.0,58.0,55.0,60.0,59.0,63.0,64.0,2.290518262666204,3.450262255953547,2.3569872033675825,20.705264127235996,7.442015355198194,1.6279555338586442,1.535636467037123,2.633649086018807,2.7568099329800435,1.8620714456608367,2.300717864846649,-0.44727298251290076,0.2977013422754431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
20.0,60.0,74.0,1.0,3.0,2.0,2.0,70.0,57.0,62.0,55.0,55.0,43.0,44.0,54.0,53.0,61.0,44.0,63.0,64.0,52.0,54.0,58.0,46.0,2.2726595175144326,3.554245712291283,2.3913478226602582,20.705264127235996,7.442015355198194,1.6279555338586442,1.5526255875801016,2.9054952692143,2.9104009739842094,1.9907918488466652,2.4129304840341366,-0.31721467226633066,-0.24340053165234538,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21.0,60.0,74.0,1.0,4.0,3.0,2.0,69.0,61.0,64.0,51.0,32.0,60.0,55.0,60.0,34.0,62.0,52.0,59.0,57.0,54.0,60.0,50.0,55.0,2.3547494316111752,3.365807310408811,2.3097946246409933,20.705264127235996,6.776922358580213,1.6600644934972235,1.5444119818719417,2.6508899363128573,3.120499448055245,1.9535867000935991,2.1133781144904193,-0.6895299793906606,-0.034827423381074724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,74.0,1.0,4.0,2.0,1.0,68.0,58.0,57.0,62.0,33.0,56.0,48.0,35.0,34.0,61.0,60.0,56.0,67.0,69.0,54.0,60.0,60.0,2.290518262666204,3.3100827263623893,2.269866485257038,20.705264127235996,7.8299967201075855,1.5522199596737745,1.5052104880882688,2.68361248325377,2.4260028251108596,1.93310559426565,2.233642057233157,-0.7701685434090171,-0.045602602231280334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,74.0,1.0,3.0,2.0,2.0,57.0,60.0,57.0,57.0,40.0,65.0,48.0,46.0,32.0,61.0,59.0,59.0,58.0,67.0,61.0,53.0,63.0,2.322500009212069,3.4176309060780703,2.344379266305195,20.705264127235996,6.776922358580213,1.5818604148991797,1.5603345121009968,2.5578023338485414,3.322176733552333,1.93310559426565,2.066385446516267,-1.8277838861932287,1.1893696189268157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,74.0,1.0,3.0,2.0,2.0,77.0,56.0,63.0,43.0,56.0,32.0,52.0,57.0,47.0,84.0,42.0,57.0,43.0,40.0,45.0,51.0,52.0,2.2726595175144326,3.511475869676314,2.3569872033675825,20.705264127235996,6.776922358580213,1.619281820247202,1.5808957798817103,2.8855644906072935,3.120499448055245,2.0926387391240224,2.562876198719709,0.5177083234148903,-0.5820562496278118,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,74.0,1.0,3.0,2.0,1.0,46.0,61.0,55.0,63.0,37.0,65.0,58.0,42.0,35.0,54.0,57.0,57.0,61.0,67.0,50.0,56.0,62.0,2.307079174939635,3.4176309060780703,2.3859475934604477,20.705264127235996,8.104774075415646,1.5361221671326586,1.5744294286224392,2.942847408826905,3.000250483928517,1.972769276095106,2.437419988060028,-2.739187399687533,2.5335803819316625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,73.0,1.0,3.0,2.0,2.0,73.0,56.0,63.0,49.0,28.0,55.0,37.0,38.0,34.0,67.0,61.0,55.0,61.0,44.0,49.0,58.0,49.0,2.332213098568945,3.347693484316392,2.374771561168574,20.426306661901837,6.776922358580213,1.5361221671326586,1.5526255875801016,2.7829947460709605,3.408523379599576,1.8620714456608367,1.9581915330463684,-0.1072114479303679,-0.4030955463929849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19.0,60.0,73.0,1.0,3.0,3.0,1.0,76.0,57.0,60.0,61.0,44.0,54.0,41.0,42.0,46.0,62.0,51.0,57.0,57.0,65.0,49.0,59.0,56.0,2.278767650399617,3.400757066319091,2.286571074143502,20.426306661901837,7.442015355198194,1.541773328914353,1.5526255875801016,2.9054952692143,3.3806350104178944,1.8344046503782445,2.066385446516267,0.13380341299879744,-0.6559838964271195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,73.0,1.0,2.0,2.0,1.0,68.0,59.0,60.0,61.0,30.0,51.0,43.0,45.0,31.0,59.0,56.0,53.0,55.0,75.0,54.0,61.0,70.0,2.2533118870771616,3.3291261452116685,2.31709628913732,20.274378221060044,7.442015355198194,1.5818604148991797,1.5444119818719417,2.68361248325377,3.322176733552333,1.9111624280074981,2.014939908468459,-0.744259576680528,0.1410483708256464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,60.0,73.0,1.0,3.0,2.0,1.0,66.0,61.0,63.0,49.0,24.0,55.0,61.0,48.0,33.0,71.0,53.0,62.0,51.0,54.0,55.0,57.0,56.0,2.2322412409764234,3.184321281053961,2.2426811702581313,20.426306661901837,7.442015355198194,1.5238264859434651,1.5444119818719417,2.577897994878789,2.956416510933351,1.93310559426565,2.2682751741622194,-1.4105251924559008,-0.18170452756407462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,60.0,72.0,1.0,3.0,2.0,2.0,74.0,56.0,64.0,44.0,52.0,49.0,43.0,50.0,45.0,76.0,55.0,65.0,49.0,38.0,55.0,58.0,57.0,2.307079174939635,3.4815072715257913,2.3569872033675825,20.274378221060044,6.776922358580213,1.5570612478550403,1.526232324181628,2.8647004825218096,2.7568099329800435,1.9535867000935991,2.196528005162929,-0.22220044297077937,-1.1034708161091797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,60.0,72.0,1.0,3.0,2.0,1.0,49.0,62.0,50.0,67.0,23.0,71.0,51.0,27.0,20.0,58.0,52.0,66.0,55.0,82.0,59.0,63.0,60.0,2.266386303539056,3.184321281053961,2.3311040966773553,20.274378221060044,6.776922358580213,1.541773328914353,1.6086294288637202,2.8198228302242483,3.669593204826089,1.972769276095106,2.3871566370309916,-3.4463114109972355,1.1123004076064191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,72.0,1.0,3.0,2.0,1.0,66.0,60.0,59.0,60.0,33.0,59.0,52.0,50.0,36.0,63.0,53.0,57.0,58.0,63.0,56.0,60.0,59.0,2.2726595175144326,3.347693484316392,2.344379266305195,20.274378221060044,7.8299967201075855,1.561674260016329,1.5444119818719417,2.8855644906072935,2.7568099329800435,1.972769276095106,2.3312135091829096,-1.1836317568134254,0.06113680937761016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
21.0,60.0,71.0,1.0,3.0,2.0,1.0,60.0,58.0,57.0,70.0,27.0,66.0,52.0,28.0,23.0,58.0,49.0,62.0,65.0,81.0,50.0,57.0,57.0,2.307079174939635,3.2704686642463594,2.294543651979825,20.112683844704705,6.776922358580213,1.5361221671326586,1.5870200836401955,2.875254174432316,3.042098705110072,2.023813556683207,2.4829864931545154,-1.7355296911747702,0.6051022879461514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,71.0,1.0,2.0,2.0,1.0,70.0,57.0,57.0,68.0,31.0,56.0,53.0,46.0,28.0,66.0,54.0,59.0,66.0,72.0,52.0,60.0,44.0,2.2726595175144326,3.2905389525703623,2.324196215958342,20.112683844704705,6.776922358580213,1.5361221671326586,1.5526255875801016,2.9689091273450323,3.120499448055245,1.6473719377873703,2.4829864931545154,-0.81636281771334,-0.642587671836627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22.0,60.0,71.0,1.0,4.0,3.0,1.0,86.0,58.0,60.0,50.0,42.0,55.0,49.0,47.0,37.0,65.0,53.0,56.0,57.0,51.0,58.0,57.0,50.0,2.2961743730675406,3.400757066319091,2.3569872033675825,20.112683844704705,7.442015355198194,1.5854108154005266,1.516121222308795,2.7288134099440176,2.6993916513151945,1.8344046503782445,2.2682751741622194,1.0121509168007568,-1.7255843564030469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,71.0,1.0,3.0,2.0,1.0,57.0,58.0,58.0,60.0,45.0,57.0,54.0,39.0,55.0,63.0,54.0,62.0,47.0,68.0,57.0,58.0,43.0,2.2322412409764234,3.496644762643911,2.344379266305195,20.112683844704705,7.8299967201075855,1.5660762014595013,1.6636593695971331,2.924567491750992,3.6487145323364447,2.2510452411325863,2.832274403120454,-1.6948482027052514,1.1503313805680382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,71.0,1.0,4.0,2.0,1.0,73.0,55.0,58.0,72.0,43.0,60.0,57.0,46.0,24.0,69.0,53.0,51.0,63.0,77.0,48.0,58.0,56.0,2.3016927392641993,3.3100827263623893,2.261105113290926,20.112683844704705,6.776922358580213,1.621546632405492,1.535636467037123,3.052892616746913,2.8619777018168917,1.8620714456608367,2.2682751741622194,-0.6776298342679246,-0.902438125935106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,71.0,1.0,3.0,2.0,2.0,66.0,60.0,57.0,60.0,34.0,58.0,55.0,48.0,39.0,47.0,60.0,64.0,76.0,59.0,56.0,57.0,76.0,2.322500009212069,3.4341272865353534,2.3859475934604477,20.112683844704705,6.776922358580213,1.5781626427635245,1.516121222308795,2.7288134099440176,2.5726842550227826,1.734378707447546,2.2682751741622194,-0.9476765234147608,0.21092038393862617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,60.0,70.0,1.0,2.0,2.0,1.0,67.0,57.0,55.0,63.0,39.0,62.0,50.0,33.0,39.0,56.0,55.0,58.0,62.0,66.0,47.0,57.0,61.0,2.307079174939635,3.383488637672824,2.3630591546030923,19.939826442234008,6.776922358580213,1.5570612478550403,1.5870200836401955,2.924567491750992,3.2914889981485307,2.0534161915355966,2.3312135091829096,-0.894706785101402,-0.056106635255832836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,60.0,70.0,1.0,3.0,2.0,1.0,71.0,58.0,61.0,49.0,34.0,57.0,47.0,41.0,36.0,76.0,65.0,61.0,53.0,51.0,56.0,55.0,58.0,2.266386303539056,3.4341272865353534,2.380423874938849,19.939826442234008,6.776922358580213,1.5361221671326586,1.535636467037123,2.68361248325377,3.1927507764234835,1.8344046503782445,2.066385446516267,-0.10744465683564747,-0.18139784841323156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,70.0,1.0,3.0,3.0,1.0,85.0,54.0,66.0,46.0,56.0,44.0,55.0,52.0,42.0,80.0,48.0,59.0,42.0,52.0,50.0,46.0,59.0,2.2961743730675406,3.4815072715257913,2.3569872033675825,19.939826442234008,7.442015355198194,1.6068364540216953,1.603614402736107,2.6508899363128573,3.408523379599576,2.080178597715053,2.5441303066232113,0.7702214763798435,-2.2078536985379977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20.0,60.0,70.0,1.0,3.0,2.0,1.0,72.0,56.0,65.0,42.0,45.0,55.0,61.0,31.0,33.0,81.0,59.0,57.0,52.0,38.0,42.0,62.0,55.0,2.266386303539056,3.383488637672824,2.294543651979825,20.112683844704705,6.776922358580213,1.5301502631729516,1.526232324181628,2.6157680363213194,2.810883557456798,1.8620714456608367,2.2682751741622194,-0.14869517355043438,-0.18149055558879496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,60.0,70.0,1.0,3.0,3.0,2.0,64.0,56.0,66.0,47.0,60.0,47.0,54.0,53.0,57.0,69.0,48.0,63.0,57.0,43.0,51.0,53.0,61.0,2.278767650399617,3.594645936057005,2.350762882497616,19.939826442234008,8.63807411543423,1.6120546582770023,1.654930179118187,2.8198228302242483,3.6273464341756405,2.2510452411325863,2.7786642554374215,-0.7276979019946224,0.26366152603873927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,60.0,70.0,1.0,2.0,2.0,1.0,58.0,62.0,52.0,57.0,36.0,68.0,44.0,42.0,33.0,56.0,58.0,56.0,56.0,67.0,59.0,55.0,73.0,2.2533118870771616,3.383488637672824,2.324196215958342,20.112683844704705,6.776922358580213,1.5854108154005266,1.526232324181628,2.577897994878789,2.502221837681323,1.9535867000935991,2.2682751741622194,-1.4263674508442388,1.4994905101663805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,60.0,70.0,1.0,3.0,2.0,1.0,61.0,60.0,60.0,57.0,49.0,56.0,50.0,53.0,39.0,73.0,48.0,61.0,58.0,65.0,59.0,60.0,56.0,2.2847182199596565,3.4341272865353534,2.350762882497616,19.754081272788245,6.776922358580213,1.5781626427635245,1.5928313209959937,2.7142233322458043,3.1927507764234835,2.039002486113477,2.562876198719709,-1.5352013153382371,0.5311100318401106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,60.0,70.0,1.0,3.0,2.0,2.0,64.0,64.0,65.0,42.0,61.0,46.0,58.0,56.0,49.0,56.0,40.0,73.0,53.0,41.0,53.0,52.0,67.0,2.3016927392641993,3.526012402091934,2.33782896758502,19.939826442234008,6.776922358580213,1.604093855567058,1.5870200836401955,2.5972011789663365,2.956416510933351,2.0534161915355966,2.598256772883575,-0.7868951071569747,1.0029823269381484,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23.0,60.0,69.0,1.0,3.0,2.0,2.0,67.0,58.0,59.0,61.0,41.0,58.0,47.0,36.0,32.0,65.0,52.0,56.0,53.0,71.0,53.0,56.0,56.0,2.259939965631786,3.347693484316392,2.33782896758502,19.939826442234008,6.776922358580213,1.5522199596737745,1.5603345121009968,2.8538925239963984,3.3518715062468516,1.93310559426565,2.1133781144904193,-0.9065506283836694,0.0365083860048098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22.0,60.0,69.0,1.0,3.0,3.0,2.0,76.0,58.0,60.0,45.0,43.0,57.0,43.0,50.0,43.0,73.0,61.0,60.0,73.0,34.0,58.0,63.0,61.0,2.322500009212069,3.4341272865353534,2.350762882497616,19.939826442234008,7.442015355198194,1.588823275778899,1.535636467037123,2.6157680363213194,2.5726842550227826,2.023813556683207,2.3312135091829096,-0.06312258384903326,-1.1775557793907843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,60.0,69.0,1.0,3.0,2.0,2.0,66.0,58.0,63.0,47.0,61.0,48.0,50.0,49.0,55.0,54.0,56.0,65.0,34.0,57.0,41.0,52.0,56.0,2.2961743730675406,3.554245712291283,2.3569872033675825,19.939826442234008,8.491333459558893,1.5921064073932165,1.6086294288637202,2.7429623671347207,3.536488086401089,2.1159500510451563,2.5042506987122697,-0.42231288586764165,0.8004359990528696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
